,Author,Quotes,Likes,Tags
1770,Betsy Cornwell,“Those of us who embrace the feminine know its strength.”,27,"['feminine', 'femininity', 'god', 'goddess', 'goddesses', 'magic', 'paganism', 'parabola-magazine', 'religion-spirituality', 'spirituality', 'strength', 'the-feminine-divine']"
1771,علي بن جابر الفيفي,“أي عمل تتوكل على الله فيه انسه تماماً، لأنك إن توكلت على الله فهذا يعني أنك وضعت ثقتك في إتمام هذا العمل بمن يملك الأمور كلّها، ومن السماوات والأرض من بعض مربوباته، ومن يجير ولا يجار عليه”,23,"['allah', 'god', 'islam', 'الله']"
1772,Lailah Gifty Akita,“Thank you Heavenly Father. You heard my petition. You have answered my plea.,15,"['answered-prayer', 'answers-to-prayers', 'belief-quotes', 'bible-quotes', 'blessed-life', 'blessings-quotes', 'christian-life', 'christian-quotes', 'christianity-faith', 'encouragement-quotes', 'faith-in-god', 'faith-quotes', 'glory-be-to-god', 'god', 'healing', 'healing-the-past', 'hope-and-life', 'hope-for-each-day', 'hopeful-quotes', 'petition', 'praise-and-worship', 'praise-habit', 'praise-to-god', 'prayer-quotes', 'prayer-worship', 'prayerful-habits', 'religious-faith', 'religious-quote']"
1773,Amit Ray,"“There is only one all-pervading God. It has no religion, no incarnation. It is free from all contaminations.”",13,"['god', 'incarnation', 'religion']"
1774,Suzy Kassem,“Fear nothing but your conscience.”,9,"['conscience', 'doubt', 'fear', 'fear-nothing', 'fearless', 'god', 'insecurity', 'integrity', 'life-quotes', 'stand-up', 'suzy-kassem', 'truth', 'wrong']"
1775,Suzy Kassem,"“Your faith is your conscience, and your conscience is your faith. You cannot have faith without a conscience, but you can have a conscience without faith. Man was designed to be good with or without religion, yet the challenge for many is staying good. Some people claim to be religious but have no conscience, while some people without religion are very much aware of their conscience. Therefore, a religious label does not define your character or validate your worth. In the end, all men will be judged by the amount of truth in them and the weight of their hearts. The heavier the conscience, the heavier the truth. The lighter the heart, the higher it goes. The only spiritual currency one has in the afterlife is amassed in the form of light, in that, the amount you have depends on the weight of your words and deeds in the living. Conscience is everything. Conscience is what connects us to the truth and light of the highest power source of all. God. The cosmic heart of the universe.”",7,"['afterlife', 'awesomeness', 'bad', 'character', 'conscience', 'cosmic', 'currency', 'dead', 'death', 'deed', 'deeds', 'define', 'dying', 'faith', 'god', 'good', 'heart', 'hearts', 'heavy', 'hypocrisy', 'judgement', 'karma', 'label', 'light', 'love', 'power', 'real-talk', 'religion', 'religious', 'source', 'spiritual', 'suzy-kassem', 'truth', 'universe', 'word', 'words', 'worth']"
1776,Donna Goddard,"“If we become aware that someone is sending thoughts of ill will in our direction, we do not argue with the apparent reality of malice. To do so would give it more substance. We remove the personal sense of ourself and the other person.”",7,"['angels', 'conscious-awareness', 'consciousness', 'consciousness-quotes', 'consciousness-raising', 'divine', 'ego', 'fear', 'god', 'ill-will', 'malice', 'mind-protection', 'personal-sense', 'protection', 'protection-from-evil', 'safety', 'self', 'spiritual', 'spiritual-quotes', 'spiritual-wisdom', 'spirituality', 'thought', 'thoughts', 'yoga', 'yoga-inspiration']"
1777,Georges Bernanos,"“Satan is too hard a master. He would never command as did the Other with divine simplicity: 'Do likewise.' The devil will have no victims resemble him. He permits only a rough caricature, impotent, abject, which has to serve as food for eternal irony, the mordant irony of the depths.”",6,"['catholic', 'catholicism', 'christian', 'christianity', 'god', 'religion', 'satan', 'spirituality']"
1778,مصطفى مستور ,“برغم أن وجود الله ليس مرتبطاً بإيماننا; لكن إدراكنا لهذا الوجود مرتبط كلياً بحجم إيماننا”,6,"['faith', 'god', 'sufism']"
1779,Chris Burkmenn,"“Greatness comes from the inside and once you believe you have it, it's yours to share with the world.”",6,"['advice', 'believe', 'choice', 'choose', 'gift', 'god', 'greatness', 'growth', 'inspirational', 'inspire', 'jesus', 'life', 'love', 'motivation', 'motivational', 'positive', 'self-help']"
1780,Alex Z. Moores,"“I believe that water is the closest thing to a god we have here on Earth. We are in awe of its power and majestic beauty. We are drawn to it as if it’s a magical, healing force. We gestate in water, are made of water, and need to drink water to live. We are living in water.”",6,"['god', 'water']"
1781,Donna Goddard,"“Courage is the starting point of everything good. To love another is to automatically feed the fire of courage. We cannot be humiliated when we are fighting for someone or something we love. We will not give up when we are fighting for loved ones. As we evolve, our loved ones extend out from our family to include all of humanity. Courage and confidence will grow over the years with practice and self-awareness. We are never alone. God will help us. Such is the courage which gains respect from others. More importantly, we gain respect for ourselves.”",6,"['confidence', 'confidence-quotes', 'courage', 'courage-in-life', 'courage-quotes', 'divine-love', 'god', 'god-s-help', 'love', 'respect', 'respecting-others', 'respecting-yourself', 'spirit', 'spiritual']"
1782,علي بن جابر الفيفي,“(يا بنيّ إنها إن تك مثقال حبة من خردل فتكن في صخرة أو في السماوات أو في الأرض يأت بها الله إن الله لطيف خبير),6,"['allah', 'god', 'islam', 'الله']"
1783,Criss Jami,"“In our worldly perceptions of Jesus, we tend to embrace the kindness of his love ('be encouraged') but not the discipline of his love ('and sin no more'). But with the whole scope of his love, or maturity in Christ, we begin relying on him for guidance where we would prefer him to walk beside us rather than behind us.”",5,"['christ', 'discipline', 'encouragement', 'god', 'grace', 'guidance', 'holiness', 'inspirational', 'jesus', 'kindness', 'love', 'maturity', 'motivational', 'obedience', 'relationship', 'religion', 'sin', 'spiritual', 'understanding', 'worldly']"
1784,Sachin Kumar Puli,“God is only as strong as your belief in him.”,5,"['beliefs', 'faith-in-god', 'god', 'happiness-quotes', 'spiritual-quotes', 'truth-of-life']"
1785,Criss Jami,"“When you find that a theology has nothing more to offer than what the world already offers, then that theology as a theology is impractical, and therefore, useless.”",4,"['apologetics', 'belief', 'god', 'gospel', 'impractical', 'miracles', 'practical', 'prosperity', 'prosperity-gospel', 'spirituality', 'supernatural', 'theology', 'world']"
1786,Austin Fischer,"“The character of Jesus is the character of God. God would never do something Jesus would find morally reprehensible, so if you can’t find it in Jesus, then you really ought to think twice before you claim you’ve found it in God.”",4,"['character', 'god', 'jesus', 'moral']"
