,Author,Quotes,Likes,Tags
672,Gordon B. Hinckley,"“In all of living, have much fun and laughter. Life is to be enjoyed, not just endured.”",915,"['enjoy-life', 'life', 'religion']"
673,William Arthur Ward,“It is wise to direct your anger towards problems -- not people; to focus your energies on answers -- not excuses.”,915,"['anger', 'life', 'wisdom']"
674,مصطفى محمود,“الندم هو صوت الفطرة لحظة الخطأ”,912,"['life', 'mistake', 'regret', 'religion']"
675,Veronica Roth,“The person you became with her is worth being.”,910,"['change', 'christina', 'four', 'life', 'tobias']"
676,Jack Kerouac,"“I woke up as the sun was reddening; and that was the one distinct time in my life, the strangest moment of all, when I didn't know who I was - I was far away from home, haunted and tired with travel, in a cheap hotel room I'd never seen, hearing the hiss of steam outside, and the creak of the old wood of the hotel, and footsteps upstairs, and all the sad sounds, and I looked at the cracked high ceiling and really didn't know who I was for about fifteen strange seconds. I wasn't scared; I was just somebody else, some stranger, and my whole life was a haunted life, the life of a ghost.”",909,"['ghosts', 'life']"
677,Friedrich Nietzsche,"“Amor Fati – “Love Your Fate”, which is in fact your life.”",908,"['fate', 'inspirational', 'life', 'love']"
678,أحلام مستغانمي,“عجيبة هي الحياة بمنطقها المعاكس. أنت تركض خلف الأشياء لاهثاً، فتهرب الأشياء منك. وما تكاد تجلس وتقنع نفسك بأنها لا تستحق كل هذا الركض، حتى تأتيك هي لاهثة. وعندها لا تدري أيجب أن تدير لها ظهرك أم تفتح لها ذراعيك، وتتلقى هذه الهبة التي رمتها السماء إليك، والتي قد تكون فيها سعادتك، أو هلاكك؟”,907,"['inspirational', 'life']"
679,C. JoyBell C.,"“I think that the best thing we can do for our children is to allow them to do things for themselves, allow them to be strong, allow them to experience life on their own terms, allow them to take the subway... let them be better people, let them believe more in themselves.”",905,"['childhood', 'children', 'fatherhood', 'growing-up', 'inspirational', 'inspirational-life', 'inspirational-quotes', 'inspiring', 'kids', 'life', 'life-and-living', 'living', 'motherhood', 'parenthood', 'parenting', 'parenting-children']"
680,Cormac McCarthy,“Nobody wants to be here and nobody wants to leave.”,899,['life']
681,Cassandra Clare,"“If there were such a thing as terminal literalism, you'd have died in childhood.”",893,"['cassandra-clare', 'god', 'jace-wayland', 'life', 'mortal-instruments']"
682,Terry Pratchett,"“If there was anything that depressed him more than his own cynicism, it was that quite often it still wasn't as cynical as real life.”",892,"['cynicism', 'humor', 'life']"
683,Sue Monk Kidd,“If you need something from somebody always give that person a way to hand it to you.”,886,"['diplomacy', 'empowerment', 'life', 'relationships', 'subtlety']"
684,Zayn Malik,"“Life is funny. Things change, people change, but you will always be you, so stay true to yourself and never sacrifice who you are for anyone.”",885,"['cute', 'inspirational', 'life', 'love', 'one-direction', 'sacrifice']"
685,John Green,“At some point we all look up and realize we are lost in a maze.”,872,"['life', 'suffering']"
686,Vladimir Nabokov,"“Oh, don't cry, I'm so sorry I cheated so much, but that's the way things are.”",870,"['lies', 'life', 'relationship']"
687,Cheryl Strayed,"“I'll never know, and neither will you, of the life you don't choose. We'll only know that whatever that sister life was, it was important and beautiful and not ours. It was the ghost ship that didn't carry us. There's nothing to do but salute it from the shore.”",863,"['choices', 'life']"
688,Roy T. Bennett,"“Great leaders create more leaders, not followers.”",824,"['inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'leaders', 'leadership', 'life', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic']"
689,Roy T. Bennett,"“Always have a willing hand to help someone, you might be the only one that does.”",813,"['giving', 'inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'kind', 'kindness', 'kindness-quotes', 'life', 'life-quotes', 'living', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
690,Karl Lagerfeld,"“Don’t sacrifice yourself too much, because if you sacrifice too much there’s nothing else you can give and nobody will care for you.”",1100,"['altruism', 'care', 'caring', 'designer', 'ego', 'happiness', 'life', 'love', 'nobody', 'self-love', 'self-sacrifice', 'selfish', 'wisdom']"
691,J.K. Rowling,“The best of us must sometimes eat our words.”,940,"['being-wrong', 'life']"
692,Roy T. Bennett,"“Don’t let others tell you what you can’t do. Don't let the limitations of others limit your vision. If you can remove your self-doubt and believe in yourself, you can achieve what you never thought possible.”",919,"['achievement', 'believe', 'believe-in-yourself', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking', 'self-doubt', 'vision']"
693,sidney sheldon,“Life is like a novel. It's filled with suspense. You have no idea what is going to happen until you turn the page.”,910,['life']
694,Joseph Campbell,“Follow your bliss and the universe will open doors for you where there were only walls.”,906,"['action', 'belief', 'faith', 'follow-your-bliss', 'life']"
695,Paulo Coelho,"“Choosing a path meant having to miss out on others. She had a whole life to live, and she was always thinking that, in the future, she might regret the choices she made now. “I’m afraid of committing myself,” she thought to herself. She wanted to follow all possible paths and so ended up following none. Even in that most important area of her life, love, she had failed to commit herself. After her first romantic disappointment, she had never again given herself entirely. She feared pan, loss, and separation. These things were inevitable on the path to love, and the only way of avoiding them was by deciding not to take that path at all. In order not to suffer, you had to renounce love. It was like putting out your own eyes not to see the bad things in life.”",898,"['choice', 'life']"
696,Friedrich Nietzsche,“Art is the proper task of life. ”,894,"['art', 'inspirational', 'life']"
697,Sarah J. Maas,"“Some things you hear with your ears. Others, you hear with your heart.”",893,['life']
698,Rainer Maria Rilke,"“If your daily life seems poor, do not blame it; blame yourself, tell yourself that you are not poet enough to call forth its riches; for to the creator there is no poverty and no poor indifferent place.”",882,"['beauty', 'creation', 'creator', 'life', 'poetry']"
699,Julian Barnes,"“How often do we tell our own life story? How often do we adjust, embellish, make sly cuts? And the longer life goes on, the fewer are those around to challenge our account, to remind us that our life is not our life, merely the story we have told about our life. Told to others, but—mainly—to ourselves.”",880,"['biography', 'life', 'memory']"
700,Cassandra Clare,"“There was beauty in the idea of freedom, but it was an illusion. Every human heart was chained by love.”",875,"['freedom', 'lady-midnight', 'life', 'love', 'mark-blackthorn']"
701,Leonard Cohen,"“Poetry is just the evidence of life. If your life is burning well, poetry is just the ash.”",873,"['ash', 'evidence', 'inspiration', 'life', 'poetry', 'writing']"
702,Gabriel García Márquez,"“All human beings have three lives: public, private, and secret.”",870,"['life', 'privacy', 'public-image', 'secrecy']"
703,Madeleine L'Engle,"“Life, with its rules, its obligations, and its freedoms, is like a sonnet: You're given the form, but you have to write the sonnet yourself. - Mrs. Whatsit”",864,"['inspiration', 'life']"
704,Elvis Presley,"“When things go wrong, don't go with them.”",860,"['giving-up', 'hopelessness', 'life', 'perseverance', 'positivity']"
705,Anthony Burgess,"“When a man cannot choose, he ceases to be a man.”",859,"['choice', 'life', 'man']"
706,Markus Zusak,“I want words at my funeral. But I guess that means you need life in your life.”,859,"['death', 'funeral', 'life']"
707,Douglas Adams,“We are stuck with technology when what we really want is just stuff that works.”,856,"['humour', 'life', 'science', 'technology']"
708,Steve Maraboli,"“I want to live my life in such a way that when I get out of bed in the morning, the devil says, ""aw shit, he's up!”",852,"['aspirations', 'devil', 'goodness', 'inspirational', 'life', 'live', 'morning', 'motivational', 'purpose']"
709,Steve Maraboli,"“Life doesn’t get easier or more forgiving, we get stronger and more resilient.”",851,"['forgiveness', 'inspirational', 'life', 'resilience', 'strength']"
