,Author,Quotes,Likes,Tags
2732,Roy T. Bennett,"“Until you change how you get things done, you'll never know what works best.”",178,"['doing', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
2733,Gabrielle Zevin,"“Love stories are written in millimeters and milliseconds with a fast, dull pencil whose marks you can barely see, they are written in miles and eons with a chisel on the side of a mountiantop”",174,['inspirational']
2734,Amy Poehler,“It’s never overreacting to ask for what you want and need.”,150,"['inspirational', 'life', 'mental-health', 'needs', 'overreaction', 'reaction', 'wants', 'wisdom']"
2735,Wendell Berry,“What I stand for is what I stand on.”,133,"['clever', 'inspirational']"
2736,Neil Gaiman,"“So that's my wish for you, and all of us, and my wish for myself. Make New Mistakes. Make glorious, amazing mistakes. Make mistakes nobody's ever made before. Don't freeze, don't stop, don't worry that it isn't good enough, or it isn't perfect, whatever it is: art, or love, or work or family or life.”",131,"['inspirational', 'mistakes', 'neil-gaiman']"
2737,Stormie Omartian,“It's not about finding ways to avoid God's judgment and feeling like a failure if you don't do everything perfectly. It's about fully experiencing God's love and letting it perfect you. It's not about being somebody you are not. It's about becoming who you really are.”,122,"['god', 'god-s-love', 'inspirational', 'love']"
2738,Nelson Mandela,"“Sometimes it falls upon a generation to be great, you can be that generation”",121,['inspirational']
2739,Victor Hugo,“This first glance of a soul which does not yet know itself is like dawn in the heavens; it is the awakening of something radiant and unknown.”,121,"['inspirational', 'philosophical', 'romance', 'spiritual']"
2740,Lillian Hellman,"“It's a sad day when you find out that it's not accident or time or fortune, but just yourself that kept things from you.”",120,['inspirational']
2741,Margaret Peterson Haddix,"“I want to Live! Not Die, Not Hide, LIVE!”",118,"['book', 'inspirational', 'life']"
2742,Lynn Austin,"“Faith don't come in a bushel basket, Missy. It come one step at a time. Decide to trust Him for one little thing today, and before you know it, you find out He's so trustworthy you be putting your whole life in His hands.”",115,"['bushel', 'faith', 'inspirational', 'trust', 'trusting-god']"
2743,Charles Dickens,"“And a beautiful world we live in, when it is possible, and when many other such things are possible, and not only possible, but done-- done, see you!-- under that sky there, every day.”",111,"['angry', 'dark', 'defarge', 'inspirational', 'ironic']"
2744,Barbara Kingsolver,"“Sugar, it's no parade but you'll get down the street one way or another, so you'd just as well throw your shoulders back and pick up the pace.”",111,['inspirational']
2745,Hazrat Ali Ibn Abu-Talib A.S,"“The nourishment of body is food, while the nourishment of the soul is feeding others.”",103,"['inspirational', 'nourishment-of-soul']"
2746,Philip Pullman,“because he's Will”,97,['inspirational']
2747,Maxwell Maltz,"“You make mistakes, mistakes don't make you”",97,"['failure', 'inspirational', 'life', 'mistakes', 'motivation', 'motivational', 'success']"
2748,Shiv Khera,"“Under Adverse conditions - some people break down,some break records”",93,['inspirational']
2749,Anna Freud,"“I was always looking outside myself for strength and confidence, but it comes from within. It is there all the time.”",90,['inspirational']
2750,Tracy Kidder,"“And I can imagine Farmer saying he doesn't care if no one else is willing to follow their example. He's still going to make these hikes, he'd insist, because if you say that seven hours is too long to walk for two families of patients, you're saying that their lives matter less than some others', and the idea that some lives matter less is the root of all that's wrong with the world.”",90,['inspirational']
2751,Winston S. Churchill,"“Sure I am this day we are masters of our fate, that the task which has been set before us is not above our strength; that its pangs and toils are not beyond our endurance. As long as we have faith in our own cause and an unconquerable will to win, victory will not be denied us.”",88,"['inspirational', 'perseverance', 'success', 'victory']"
2752,J.P. Morgan,“The first step towards getting somewhere is to decide that you are not going to stay where you are.”,88,['inspirational']
2753,J.R.R. Tolkien,“Deeds will not be less valiant because they are unpraised.”,88,['inspirational']
2754,Friedrich Nietzche,“Convictions are prisons.”,87,"['convictions', 'inspirational']"
2755,Mary Doria Russell,"“The Jewish sages also tell us that God dances when His children defeat Him in argument, when they stand on their feet and use their minds. So questions like Anne's are worth asking. To ask them is a very fine kind of human behavior. If we keep demanding that God yield up His answers, perhaps some day we will understand them. And then we will be something more than clever apes, and we shall dance with God.”",86,['inspirational']
2756,John O'Donohue,"“The beauty that emerges from woundedness is a beauty infused with feeling; a beauty different from the beauty of landscape and the cold perfect form. This is a beauty that has suffered its way through the ache of desolation until the words or music emerged to equal the hunger and desperation at its heart. It must also be said that not all woundedness succeeds in finding its way through to beauty of form. Most woundedness remains hidden, lost inside forgotten silence. Indeed, in every life there is some wound that continues to weep secretly, even after years of attempted healing. Where woundedness can be refined into beauty a wonderful transfiguration takes place.”",83,"['inspirational', 'transfiguration', 'woundedness']"
2757,Colleen Hoover,“There are moments in every relationship that define when two people start to fall in love.,83,"['inspirational', 'love', 'poetry', 'slam-poetry']"
2758,Charles Dickens,"“Be natural my children. For the writer that is natural has fulfilled all the rules of art.""",81,"['art', 'fulfillment', 'inspirational', 'last-words', 'natural', 'rules', 'writer']"
2759,Amit Ray,“Searching outside of you is Samsara (the world). Searching within you leads to Nirvana.”,65,"['buddhism', 'inspirational', 'spirituality']"
2760,Mae West,“I never loved another person the way I loved myself.”,320,"['innuendo', 'inspirational', 'naughty', 'self-esteem']"
2761,Bob Marley,“Don't forget your history nor your destiny”,245,['inspirational']
2762,Sherry Argov,"“When a man sees you are happy with him but you can be just as happy having nothing to do with him, that’s when he won’t want to leave your side. When you are happy, you are sexy.”",170,['inspirational']
2763,Margaret Mead,"“There is no greater insight into the future than recognizing...when we save our children, we save ourselves”",168,"['inspirational', 'women']"
2764,Abraham Lincoln,"“If there is anything that links the human to the divine, it is the courage to stand by a principle when everybody else rejects it.”",158,"['dissent', 'inspirational', 'moral-courage', 'public-opinion', 'religion']"
2765,John Eldredge,"“We think you'll find that every woman in her heart of hearts longs for three things: to be romanced, to play an irreplaceable role in a great adventure, and to unveil beauty. That's what makes a woman come alive.”",142,"['inspirational', 'life', 'love']"
2766,Lady Gaga,“This is who the fuck I am.”,139,['inspirational']
2767,Jim Rohn,“Either you run the day or the day runs you..”,136,"['inspirational', 'motivational']"
2768,Neil Armstrong,"“That's one small step for a man, one giant leap for mankind”",132,"['inspirational', 'moon']"
2769,Indira Gandhi,“You can't shake hands with a clenched fist.”,131,['inspirational']
2770,Ursula K. Le Guin,"“It's a rare gift, to know where you need to be, before you've been to all the places you don't need to be.”",121,"['earthsea', 'fantasy', 'inspirational', 'magic']"
2771,Jodi Picoult,"“And I remembered something else that makes us human: faith, the only weapon in our arsenal to battle doubt.”",116,['inspirational']
2772,Anne Lamott,"“...most of the time, all you have is the moment, and the imperfect love of the people around you.”",114,"['inspirational', 'love']"
2773,W.H. Auden,"“I am sure it is everyone’s experience, as it has been mine, that any discovery we make about ourselves or the meaning of life is never, like a scientific discovery, a coming upon something entirely new and unsuspected; it is rather, the coming to conscious recognition of something, which we really knew all the time but, because we were unwilling to formulate it correctly, we did not hitherto know we knew.”",109,"['esteem', 'inspirational', 'life-experience', 'self-awareness', 'self-esteem']"
2774,Mother Teresa,“I prefer you to make mistakes in kindness than work miracles in unkindness.”,103,"['inspirational', 'kindness']"
2775,Robert Bresson,"“Make visible what, without you, might perhaps never have been seen.”",98,['inspirational']
2776,Jonathan Safran Foer,"“If we were to one day encounter a form of life more powerful and intelligent than our own, and it regarded us as we regard fish, what would be our argument against being eaten?”",98,"['inspirational', 'life', 'thought-provoking']"
2777,Lao-Tzu,"“A man is born gentle and weak; at his death he is hard and stiff. All things, including the grass and trees, are soft and pliable in life; dry and brittle in death. Stiffness is thus a companion of death; flexibility a companion of life. An army that cannot yield will be defeated. A tree that cannot bend will crack in the wind. The hard and stiff will be broken; the soft and supple will prevail.”",92,['inspirational']
2778,Anne Frank,“I've learned one thing: you can only really get to know a person after a row. Only then can you judge their true character!”,92,"['humour', 'inspirational']"
2779,Helen Keller,“I cried because I had no shoes until I met a man who had no feet.”,92,['inspirational']
2780,Cecelia Ahern,"“Hope like that, as I thought before, doesn’t make you a weak person. It’s hopelessness that makes you weak. Hope makes you stronger, because it brings with it a sense of reason. Not a reason for how or why they were taken from you, but a reason for you to live. Because it’s a maybe. A ‘maybe someday things won’t always be this shit.’ And that ‘maybe’ immediately makes the shittiness better.”",91,"['hope-life', 'inspirational', 'life', 'love']"
2781,Kim Namjoon,"“Thank you, Mr. Secretary General, UNICEF Executive Director, Excellencies and distinguished guests from across the world.",90,"['bts', 'end-violence', 'inspirational', 'love-myself', 'motivational', 'self-love', 'speak-yourself', 'unicef', 'united-nations']"
2782,Mitch Albom,"“Sacrfice,"" the captain said. ""You made one. I made one. We all made them. But you were angry over yours. You kept thinking about what you lost. You didn't get it. Sacrifice is a part of life. It's supposed to be. It's not something to regret. It's something to aspire to.”",84,"['inspirational', 'life']"
2783,David Whyte,“Art is the act of triggering deep memories of what it means to be fully human.”,84,"['art', 'inspirational']"
2784,Albert Schweitzer,"“Constant kindness can accomplish much. As the sun makes ice melt, kindness causes misunderstanding, mistrust, and hostility to evaporate. ”",81,['inspirational']
2785,C. JoyBell C.,"“The difference between me and other people is that they all walk around with onion skins wrapped around them. Pre-meditations, pretentions, the faces that they present to the world, the faces that they present to themselves.. onion skins that come in layer after layer. They're on the inside of all that. And I... I am the inside of the onion skin walking around. I am only me.”",81,"['inspirational', 'inspirational-life', 'inspirational-quotes', 'life', 'living', 'onion-skins', 'people', 'persona', 'the-world']"
2786,Demi Lovato,"“Go ahead and believe that no one shines brighter than you. Become amazing, and be happy.”",81,['inspirational']
2787,Teresa of Avila,“You pay God a compliment by asking great things of Him.”,80,['inspirational']
2788,Frances Hodgson Burnett,"“The Secret Garden was what Mary called it when she was thinking of it. She liked the name, and she liked still more the feeling that when its beautiful old walls shut her in no one knew where she was. It seemed almost like being shut out of the world in some fairy place. The few books she had read and liked had been fairy-story books, and she had read of secret gardens in some of the stories. Sometimes people went to sleep in them for a hundred years, which she had thought must be rather stupid. She had no intention of going to sleep, and, in fact, she was becoming wider awake every day which passed at Misselthwaite.”",80,"['discovery', 'inspirational', 'life-and-living', 'life-lessons']"
2789,J.M. Barrie,“Forever is a very long time Peter”,79,['inspirational']
2790,Marjorie Pay Hinckley,"“I know it is hard for you young mothers to believe that almost before you can turn around the children will be gone and you will be alone with your husband. You had better be sure you are developing the kind of love and friendship that will be delightful and enduring. Let the children learn from your attitude that he is important. Encourage him. Be kind. It is a rough world, and he, like everyone else, is fighting to survive. Be cheerful. Don't be a whiner.”",208,"['inspirational', 'parenting']"
2791,Vince Lombardi,“It's not whether you got knocked down; it's whether you get back up.”,162,['inspirational']
2792,P.C. Cast & Kristin Cast,"“Give me strength, not to be better than my enemies, but to defeat my greatest enemy, the doubts within myself. Give me strength for a straight back and clear eyes, so when life fades, as the setting sun, my spirit may come to you without shame.”",162,"['cherokee', 'inspirational', 'life', 'strength']"
2793,Roy T. Bennett,“Your beliefs affect your choices. Your choices shape your actions. Your actions determine your results. The future you create depends upon the choices you make and the actions you take today.”,160,"['action', 'belief', 'beliefs', 'believe', 'choice', 'choices', 'decision', 'future', 'inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'leader', 'leaders', 'leadership', 'life', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
2794,Ellen DeGeneres,"“Things will get easier, people's minds will change, and you should be alive to see it.”",151,"['bullying', 'ellen-degeneres', 'hope', 'inspirational', 'life']"
2795,Thomas Merton,"“Souls are like athletes, that need opponents worthy of them, if they are to be tried and extended and pushed to the full use of their powers, and rewarded according to their capacity.”",146,['inspirational']
2796,Steve Maraboli,"“Once your mindset changes, everything on the outside will change along with it.”",141,"['agreement-with-reality', 'change', 'inspirational', 'life', 'mindset', 'motivational']"
2797,Vince Lombardi,"“I firmly believe that any man's finest hour, the greatest fulfillment of all that he holds dear, is that moment when he has worked his heart out in a good cause and lies exhausted on the field of battle - victorious."" ”",117,['inspirational']
2798,Avril Lavigne,“You're not alone,116,['inspirational']
2799,Paulo Coelho,“Sometimes the best of gods gift's arrive by the shattering of all the window panes.”,115,['inspirational']
2800,Mary Oliver,"“Last Night the Rain Spoke to Me""",114,"['beauty', 'happiness', 'inspirational', 'love', 'poetry', 'rain']"
2801,Sojourner Truth,"“I'm not going to die, I'm going home like a shooting star.”",112,"['humor', 'inspirational']"
2802,Mark Gorman,"“Leaders live by choice, not by accident.”",111,"['choice', 'dreams', 'goals', 'inspirational', 'leaders', 'leadership', 'mark-gorman', 'winning']"
2803,Paulo Coelho,"“Life is short. Kiss slowly, laugh insanely, love truly and forgive quickly”",110,['inspirational']
2804,Maurice Maeterlinck,"“When we lose one we love, our bitterest tears are called forth by the memory of hours when we loved not enough.”",109,"['inspirational', 'lost', 'love']"
2805,A.A. Bell,“I'm not afraid of dying. I'm afraid I'll never get a chance to live!”,104,"['crime', 'diamond-eyes', 'fantasy', 'humour', 'inspirational', 'science-fiction', 'thriller']"
2806,robert m drake,“Maybe I hope too much. Maybe I dream too much or maybe I love too much to just give up on you.”,100,"['happyquotes', 'hope', 'inspirational', 'inspirationalquotes', 'inspired', 'instadaily', 'instaquote', 'lovequotes', 'pinquotes', 'poems', 'poetry', 'quote', 'quoteoftheday', 'quotes', 'relationships', 'rmdrake', 'sadquotes', 'sayings', 'spokenword', 'tattoo', 'typewriter', 'vsco', 'writer', 'writing']"
2807,George E. Woodberry,“Defeat is not the worst of failures. Not to have tried is the true failure.”,94,"['defeat', 'failure', 'inspirational', 'trying']"
2808,Nizar Qabbani,"“Light is more important than the lantern,",93,"['inspirational', 'lantern', 'light', 'poem']"
2809,Vince Lombardi,"“Perfection is not attainable, but if we chase perfection we can catch excellence”",92,"['excellence', 'inspirational']"
2810,Attar of Nishapur,“The home we seek is in eternity;,89,['inspirational']
2811,Voltaire,“L'homme est libre au moment qu'il veut l'être.”,87,"['inspirational', 'philosophy']"
2812,Terry Pratchett,"“At such times the universe gets a little closer to us. They are strange times, times of beginnings and endings. Dangerous and powerful. And we feel it even if we don't know what it is. These times are not necessarily good, and not necessarily bad. In fact, what they are depends on what *we* are.”",86,"['inspirational', 'life', 'terry-pratchett', 'tiffany-aching', 'truth', 'witches']"
2813,Richard G. Scott,“We become what we want to be by consistently being what we want to become each day.”,83,"['inspirational', 'religious', 'self-determination', 'self-improvement']"
2814,Chris Colfer,“Sometimes we forget about our own advantages because we focus on what we don't have. Just because you have to work a little harder at something that seems easier to others doesn't mean you're without your own talents.”,81,"['inspirational', 'motivational']"
2815,Anthony Robbins,"“In life, you need either inspiration or desperation.”",79,['inspirational']
2816,St. Teresa of Avila,“Let nothing disturb you. Let nothing frighten you. Everything passes away except God.”,79,['inspirational']
2817,Billy Graham,“We are the Bibles the world is reading; We are the creeds the world is needing; We are the sermons the world is heeding.”,79,"['christian', 'christian-behavior', 'inspirational', 'religion', 'religious']"
2818,Quentin Crisp,"“I am unable to believe in a God susceptible to prayer. I simply haven't the nerve to imagine a being, a force, a cause which keeps the planets revolving in their orbits, and then suddenly stops in order to give me a bicycle with three speeds.”",76,"['absurdism', 'atheism', 'humour', 'inspirational', 'prayer']"
2819,Traci Medford-Rosow,"“Sober, gainfully employed, and physically secure once again, Kevin began to relax. His confidence slowly returned. For the first time since the onset of his blindness, he let his guard down and a crack in his carefully constructed veneer formed.",60,"['hope', 'inspirational', 'inspirational-quotes', 'life', 'life-quotes', 'light', 'sober', 'sober-reflection', 'sobriety-courage']"
2820,David Livingstone,"“God, send me anywhere, only go with me. Lay any burden on me, only sustain me. And sever any tie in my heart except the tie that binds my heart to Yours.”",138,"['god', 'inspirational']"
2821,Ronald Regan,“The future doesn't belong to the light-hearted. It belongs to the brave.”,134,"['bravery', 'inspirational', 'reagan']"
2822,Isak Dinesen,"“When you have a great and difficult task, something perhaps almost impossible, if you only work a little at a time, every day a little, suddenly the work will finish itself.”",129,"['hope', 'inspirational', 'perseverance']"
2823,Ron Currie Jr.,"“Everything ends, and Everything matters.",124,"['inspirational', 'meaning-of-life']"
2824,Ray Bradbury,“Sometimes you just have to jump out the window and grow wings on the way down.”,123,['inspirational']
2825,Steve Maraboli,“Stop blaming outside circumstances for your inside chaos.”,114,"['chaos', 'circumstances', 'inspirational', 'motivational', 'success']"
2826,Isaac Asimov,“It has been my philosophy of life that difficulties vanish when faced boldly.”,114,"['bravery', 'business', 'challenge', 'inspirational', 'motivation', 'strength', 'work']"
2827,Guatama Buddha,“A dog is not considered a good dog because he is a good barker. A man is not considered a good man because he is a good talker.”,111,['inspirational']
2828,Thomas Merton,"“It is therefore of supreme importance that we consent to live not for ourselves but for others. When we do this we will be able first of all to face and accept our own limitations. As long as we secretly adore ourselves, our own deficiencies will remain to torture us with an apparent defilement. But if we live for others, we will gradually discover that no expects us to be 'as gods'. We will see that we are human, like everyone else, that we all have weaknesses and deficiencies, and that these limitations of ours play a most important part in all our lives. It is because of them that we need others and others need us. We are not all weak in the same spots, and so we supplement and complete one another, each one making up in himself for the lack in another.”",106,"['acceptance', 'compassion', 'inspirational']"
2829,Nelson Mandela,“I AM THE MASTER OF MY FATE AND THE CAPTAIN OF MY DESTINY.”,104,['inspirational']
2830,Pete Wentz,“Everyones greatest fantasy is to walk away from the life (they think)you lead”,101,"['heartbreak', 'inspirational', 'true-to-life']"
2831,Nancy D. Solomon,“You get in life what you have the courage to ask for.”,97,"['courage', 'inspirational', 'leadership']"
2832,Jackson Pearce,"“Books didn’t make me wallow in darkness, darkness made me wallow in books.”",97,"['books', 'inspirational', 'reading', 'teens']"
2833,Hazrat Ali Ibn Abu-Talib A.S,"“There is no rest for the person who has envy, and there is no love for the person who has bad manners.”",96,"['inspirational', 'manners']"
2834,R. Kelly,"“I belive I can fly, I believe I can touch the sky. ”",94,"['dreams', 'inspirational']"
2835,J.K. Franko,"“Our world is not safe. It is a toxic swamp populated by predators and parasites. The odds are stacked against us from the moment of conception. We survive only because we fight the elements, hunger, disease, each other. And, although civilization promises us safe harbor, that promise is a fairy tale. Only the storm is real. It comes for each of us. And we cannot win. We can only choose how we will suffer our defeat.",94,"['choices', 'choices-you-make', 'deep', 'defeat', 'fighting-spirit', 'inspirational', 'struggle', 'survival', 'survivor']"
2836,Hlovate,“Hidup hanya ada erti pada yang bahagia.”,93,"['inspirational', 'life', 'truth']"
2837,Frederick William Faber,"“There are souls in this world who have the gift of finding joy everywhere, and leaving it behind them when they go.”",92,"['gift', 'inspirational', 'joy']"
2838,Sylvia Plath,“I was my own woman.,92,"['inspirational', 'women-s-strength']"
2839,Francesca Lia Block,"“Stories are like genies...They can carry us into and though our sorrows. Sometimes they burn, sometimes they dance, sometimes they weep, sometimes they sing. Like genies, everyone has one. Like genies, sometimes we forget that we do.",91,['inspirational']
2840,Les Brown,“Live out of your imagination instead of out of your memory.”,89,"['inspirational', 'les-brown', 'motivational']"
2841,Confucius,“No lake so still but it has its wave.,86,"['inspirational', 'life', 'philosophy']"
2842,Napoleon Hill,"“One who has loved truly, can never lose entirely. Love is whimsical and temperamental. Its nature is ephemeral, and transitory. It comes when it pleases,and goes away without warning. Accept and enjoy it while it remains, but spend no time worrying about its departure. Worry will never bring it back.”",86,"['inspirational', 'life', 'love', 'positive', 'positivity']"
2843,Arthur Ashe,"“From what we get, we can make a living. What we give; however, makes a life.”",80,['inspirational']
